youtube_id,sentiment,sentiment_score,sentiment_magnitude
OVxTfeITroM,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\u2018Modi Staggeringly Incompetent In Most Things not Just Economy, Disastrous for India If he Wins \u201824\u2019"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
i0oaervMF0M,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Watch Elections Online With India's Top Independent Organisations | Karnataka Election | Promo"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
0bZ4_yGqk0A,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""'The Kerala Story is Trying To Divide The Country' | The Kerala Story"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
7Sg6tdAnI0Q,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Shinde Wrong, Governor Wrong, Still Govt Survives: What Did SC Say In Maharashtra Case?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
H0-aKmjqOGc,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Numbers Reveal How The Real Kerala Story Beats UP, MP, Bihar | The Wire Explains"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
1Jmc68L59sg,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""DY Chandrachud Reads Out Maha Govt Verdict | Real Shiv Sena | Eknath Shinde Uddhav Thackeray"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.2,0.2
yfT1gdTJFvQ,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Imran Khan\u2019s Arrest\u2014TV anchor Hamid Mir & Imran spokesperson Raoof Hasan in What Next for Pakistan"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
lQRlAp480BE,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Yediyurappa\u2019s Shikaripura and Eshwarappa\u2019s Shivamogga - A Study in Contrast"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
X1Kt7MB7kPI,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Express Report Reveals Disturbing Details About Accusations On Brij Bhushan Singh | Wrestler Protest"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
MI9oNHhbrro,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Can Congress Break BJP's Lingayat Vote Bank In North Karnataka?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""A Perspective From The Ground"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.1
8NvKj66v5E0,"{""documentSentiment"": {""magnitude"": 0.6, ""score"": -0.6}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Over 40,000 Women Gone Missing in Gujarat in last 5 years, Says NCRB Data"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.6, ""score"": -0.6}}]}",-0.6,0.6
2_8szXqNS6I,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Manipur Violence Is Ethnic Cleansing, Biren Singh Anti-Kuki, He Must Go - BJP MLA Paolienlal Haokip"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
ppDhsLayx6Q,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""India's Collapse in World Press Freedom Index \u2018Extremely Embarrassing But Only for Those With Shame\u2019"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
cLZ6ZiBxqnM,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Manipur: Why Is The Northeastern State Burning?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}, {""text"": {""content"": ""| Manipur"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.2
8ry0R7Db8_Q,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Old Mysore region holds the key to both Congress and BJP's shot at power"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
aFjHY2Kxg7M,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": -0.3}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Fact Checking Yogi Adityanath\u2019s Claim"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": -0.3}}]}",-0.3,0.3
4dBybgv1PpI,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Amol Palekar\u2014If We Don\u2019t Actively Support Our Wrestler-Sisters Now, Could We Ever Forgive Ourselves?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
unc8TYgs5Zg,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""To Call Sanjay Sherpuria Just A Thug Is Undermining His Deep Relations With BJP | UP STF | CBI"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
g8EpxHD0hE0,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Party Which Wins These Seats, Wins The Election: Ground Report From Karnataka"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
EKaWShTEJB4,"{""documentSentiment"": {""magnitude"": 0.7, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Why Manipur Is Burning?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.4, ""score"": -0.4}}, {""text"": {""content"": ""Clash Between Meitei-Kuki Communities Over ST Status"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.3, ""score"": 0.3}}]}",0,0.7
xrNkRcU9lCg,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Nikhil Wagle Explains The Real Reason Behind Sharad Pawar\u2019s Resignation | Will Ajit Pawar Join BJP?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
zyS0UxIMNEU,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""PM Modi Is A Symbol Of Women Exploitation & Not Of Empowerment: Supriya Shrinate | Congress"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
ct8ahFxzu7M,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Those Who Say 'Beti Bachao Beti Padhao' Are The Ones Harassing India's Daughters:Chandrashekhar Azad"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
5LRDwI0oWww,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Is Prime Minister Modi Afraid Of Brij Bhushan Sharan Singh?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| Jantar Mantar | Wrestler Protest"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.1
4vQ2IbfZEKw,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\u201cI Was Dragged On the Ground, Detained Overnight, Police Officers Should Be Prosecuted\u201d"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
TK8jHtE-FR4,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Christians Attacked in Chhattisgarh's Patan Allegedly by Bajrang Dal Members #shorts"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
oT1KeBfklP4,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""India Slips 11 Ranks in Press Freedom Index #shorts"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
Tx_E3SpQuz8,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Christians Attacked in Chhattisgarh's Patan Allegedly by Bajrang Dal Members | Christians | Minority"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
JIN7stDcfmk,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Has America Made A Bad Bet On India And Is This A Cause Of Concern For Both Countries?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
G84BI7cgJmE,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""The Wire Live: Women Wrestlers Allege Misconduct by Delhi Police, Will They Get Justice?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
O609GWsVjio,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": -0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\""Police Beat Us Up, If We Don't Get Justice, We Will Return Our Medals\"" | Jantar Mantar"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}]}",-0.1,0.1
VToRfv1jx2Y,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\u2018Unfortunate That Mary Kom & PT Usha Are Reduced To A Political Party\u2019: Sena MP On Wrestlers Protest"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
t_BVgztdYYk,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""it"", ""sentences"": [{""text"": {""content"": ""Modi Defends Bajrang Dal In The Name Of Bajrangbali | A Take On Bajrang Dal's Dark Past"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
-yZhsZJXtFo,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""DU Students Detained For Supporting Wrestlers Protest, Police Imposes Section 144"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
BQRQz0yZhgg,"{""documentSentiment"": {""magnitude"": 0.7, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""There is Fear Among People of Kashmir Ft."", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.6, ""score"": -0.6}}, {""text"": {""content"": ""Anuradha Bhasin Executive Editor Kashmir Times"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",-0.2,0.7
_6R0MFv422c,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""What is The Controversy Behind The Film 'The Kerala Story' | Sudipto Sen | Vipul Amrutul Shah"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
zhPu7kPce3E,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""BJP Fearing Defeat in Karnataka, All Hopes On Modi's Campaign?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}, {""text"": {""content"": ""| Karnataka Elections:"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0.2
-W8-hnGjxPg,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""\""Don't Divide The Wrestlers Protest on Caste Lines, Entire County is Standing With Our Daughters\"""", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
A1NNBNz83jQ,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Karnataka Election 2023: Tough Fight Between BJP & Congress in Hubballi-Dharwad | Ground Report"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
mT8Dk8B7Hew,"{""documentSentiment"": {""magnitude"": 0.3, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""How Does Brij Bhushan Sharan Singh Get Away Despite Having a Criminal Background?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": -0.1}}, {""text"": {""content"": ""BJP MP"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0,0.3
sOFsyvCsLuk,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Nearly 1,000 Houses Demolished in Tughlakabad, Lakhs Of Poor Homeless In Delhi After ASI\u2019s Action"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
CrxsMOMokY0,"{""documentSentiment"": {""magnitude"": 0.4, ""score"": -0.4}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Only 5 Out of 100 People Listen To 'Mann Ki Baat', Why Did The Public Reject PM's Podcast?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.4, ""score"": -0.4}}]}",-0.4,0.4
YhGsh3jKq0E,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Satya Pal Malik Wrong, PM \u201cWell-Informed\u201d On Kashmir; Farooq is Problem Not Solution;BJP-NC in Talks"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
VXNGaPpaOVw,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Full Story: How the Naroda Gam Massacre Accused Were Acquitted | Gujarat Riots"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
ao3QQKIxPPA,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""In 2024, Narendra Modi Won't Be Prime Minister, We Will See a New PM: Satyapal Malik | Arfa Khanum"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
VI657xqTfnE,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Metro Authority Axes '500 Trees', Aarey Residents In Panic As MMRC 'Cuts More Trees Than Permitted'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": 0.2}}]}",0.2,0.2
ZW9JxoJ6KOg,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Two Churches in Uttar Pradesh Targeted by Right Wing Group"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
YWH5JLk764o,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Satya Pal Malik Calls CBI Visit Harassment, Faults Amit Shah\u2019s Memory: \u2018I Spoke on Pulwama on Day 2\u2019"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
LscBF_DRm0s,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Karnataka: \u2018The Rich-Poor Issue, and Not Just Caste, Is Driving This Election\u2019, Says Yogendra Yadav"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
HMXgHQRImn0,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Dalrymple\u2019s Anarchy To Be Major TV Series Revealing British Loot And Plunder of India - The Details"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
d-_9vYdWh1o,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""If Soldiers Were Sacrificed Due To Negligence Of The Govt, Then It Is A Kind Of Murder: Sanjay Raut"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
KuAHPO6fgcs,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Karnataka Election Survey: Why Does The Public Not Want BJP To Win?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}, {""text"": {""content"": ""| Arfa Khanum | Yogendra Yadav"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.2
9HA0Tm92s3w,"{""documentSentiment"": {""magnitude"": 0.1, ""score"": 0.1}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Most Hindu Religious Leaders Are Worried By Anti-Muslim Hate, But Silent For Fear of Hindutva Groups"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.1, ""score"": 0.1}}]}",0.1,0.1
kBeUNn4cN5c,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Delhi's 100+ year-old Mandi House Mazar Demolished, 'Why This Official Targeting of Muslim Shrines?'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
NmXYMgIELnU,"{""documentSentiment"": {""magnitude"": 0.2, ""score"": -0.2}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Karnataka Elections: Survey Shows Heavy Loss For BJP, Is Communal Rhetoric The Last Resort For BJP?"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0.2, ""score"": -0.2}}]}",-0.2,0.2
YzEYkioVG1E,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Uttar Pradesh: Spotting The Truth In Yogi Adityanath's Statement Of 'No Riots, No Extortion, in UP'"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
AXAtrmzqK6Q,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""People of Gorakhpur Shy Away From Speaking on the Situation of Crime in UP' | Gorakhpur"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
dHl6CkjOVcM,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Wrestlers On Strike: How Is The Situation Of Jantar Mantar At Night | Jantar Mantar | Protest"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
XH3qRP3SHqY,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Sexual Abuse Of Women Wrestlers: \u201cBrijbhushan Threatening Women Wrestlers, Trying To Break Them\u201d"", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
WUpMJK4nLnI,"{""documentSentiment"": {""magnitude"": 0, ""score"": 0}, ""language"": ""en"", ""sentences"": [{""text"": {""content"": ""Wrestlers Strike: \""BJP Is Standing With its MP & Not With Country's Wrestlers\"""", ""beginOffset"": -1}, ""sentiment"": {""magnitude"": 0, ""score"": 0}}]}",0,0
