youtube_id,title,description,published_at,channel_youtube_id
LU_q_B_CcQ8,India TodayNE ground report: Did insurgent groups use sophisticated weapons during Manipur violence?,"On May 3rd, violence erupted during a rally called 'Tribal Solidarity March' by the Tribal Student Union Manipur (ATSUM) in the Torbung area of Churachandpur district to protest the demand for non-tribal Meiteis to be granted Scheduled Tribe (ST) status

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T17:15:04Z,UCg1nNKwJIeVUhxbtmqfVmgg
pKuHvzVHEKI,"Manipur: Law and order improving inthe state, but victims still struggle with trauma and uncertainty","Many people who were left homeless in the aftermath of the recent communal tension in Manipur are still traumatized and emotionally exhausted. They are grappling with the question of whether returning to their original homes would be safe and secure.

The communal tension erupted due to a misunderstanding between two communities, the Meitei and Kuki, according to Chief Minister N Biren Singh. Innocent people have been affected, and thousands of properties have been damaged, leading to a significant loss of life and people gone missing.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T16:30:17Z,UCg1nNKwJIeVUhxbtmqfVmgg
-65afjqw2w0,Former Pakistan Prime Minister Imran Khan arrested,"Former Pakistan Prime Minister Imran Khan was taken into custody by paramilitary forces from Islamabad High Court premises on May 9.
A video showing a swarm of paramilitary personnel surrounding Imran Khan and whisking him away to a vehicle has gone viral on social media. Imran Khan's party also shared the video, alleging he was ""badly pushed"".
The former PM's arrest sparked protests across Pakistan. The police used water cannons and tear gas to stop large gatherings.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T14:08:26Z,UCg1nNKwJIeVUhxbtmqfVmgg
9vHdCmr_0X0,Demand for inclusion of Rabha Hasong Autonomous Council in Sixth Schedule gets louder in Goalpara,"#watch #assam #rabha 

At least six organizations belonging to the Rabha community carried out a protest in front of the District Collector (DC) office in Assam's Goalpara demanding the inclusion of Rabha Hasong Autonomous Council (RHAC) in the sixth schedule of the Indian Constitution. 



https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T12:44:48Z,UCg1nNKwJIeVUhxbtmqfVmgg
j1yLvTqlSOE,#WATCH: At least 23 people were killed in a bus accident in Madhya Pradesh,"#watch #madhyapradesh #news 

At least 23 people were killed after a bus carrying 50 passengers fell into a dry river bed in the Khargone district of Madhya Pradesh.




https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T11:54:35Z,UCg1nNKwJIeVUhxbtmqfVmgg
Od1BhvVSvLg,Three social activists detained under prevention of unlawful activities in Arunachal Pradesh.,"#watch #arunachalpradesh 


Three individuals, including social activist Sol Dodum, were detained by the police under the Prevention of Unlawful Activities Act in Arunachal Pradesh. The other two individuals detained were Tana James and Taw Paul. The trio was picked up from their residences on May 9th, after they declared a 72-hour bandh in the state starting from May 10th to May 12th. The preventive detention order was issued by the Arunachal Pradesh Prevention of Unlawful Activities Act by the District Magistrate.





https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T11:10:34Z,UCg1nNKwJIeVUhxbtmqfVmgg
Py6_R8erAbk,#Watch: Hardik Pandya turns into a teacher to son Agastya in a recent video. #viral #hardikpandya,,2023-05-09T09:25:42Z,UCg1nNKwJIeVUhxbtmqfVmgg
_gPvefdZeCc,Assam: Dilapidated condition of Indo-Bhutan road in Rangia posing threat to commuters,"The International road connecting Rangia with Bhutan has turned into a deadly stretch after devastating floods destroyed the international route last year, posing massive threat to commuters. 


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T09:01:07Z,UCg1nNKwJIeVUhxbtmqfVmgg
7rlBkBoL1EU,"Assam: APDCL smart meters are easily hackable, claims Bongaigaon techies.","#watch #assam #apdcl #digitalmeter 


Two professional cyber experts named Rony Das and Aditya Singh of Bongaigaon allegedly hacked the smart electricity meters of the state government's much-talked-about revolution. Smart meters are helpful because they allow energy providers to measure and allocate energy output more effectively. However, because they are linked to the grid, they may also be used as back doors by hostile hackers.






https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T08:11:42Z,UCg1nNKwJIeVUhxbtmqfVmgg
7SJpvWLG9VY,Two elephants get into a violent fight that gets intense as they try to overthrow one another.,,2023-05-09T07:53:25Z,UCg1nNKwJIeVUhxbtmqfVmgg
EcJsZYAZwK8,Manipur: Stranded people from Churachandpur district evacuated safely,"As many as 518 people who had stranded in various relief camp of Churachandpur due to communal tension that erupted since May 3 had evacuated safely to Imphal on May 9. On the other hand, 500 people stranded in Imphal are evacuated to Churachandpur on the same day. 

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T07:42:33Z,UCg1nNKwJIeVUhxbtmqfVmgg
lfMXvFbZ6WY,Manipur: Normalcy returning after curfew partially relaxed in 11 districts,"#manipur #manipurburning  #watch 

With the situation slightly improving across violence-hit Manipur and no fresh reports of any untoward incident, the curfew has been relaxed in all 11 districts of the state, said official sources on May 9. Manipur Chief Minister N Biren Singh on Monday, May 8 while addressing a press conference about the violence in Manipur said that nearly 60 people were killed and 231 injured. 




https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T07:30:26Z,UCg1nNKwJIeVUhxbtmqfVmgg
j42ZZts7g6s,#WATCH: Boat Hospital has been built in the south of Gohpur.,"#WATCH: Under the initiative of Karuna Trust in Gohpur, a boat hospital, “Vivekananda Boat Clinic” has been built to provide medical facilities to the people of the villages by the bank of river Brahmaputra in the south of Gohpur.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T06:59:23Z,UCg1nNKwJIeVUhxbtmqfVmgg
myD1XR66_EE,#Manipur: Thousands of Kukis flee confict-hit Manipur out of fear,"#watch #manipur #manipurburning 



Thousands of people belonging to the Kuki community are fleeing from violence-hit Manipur after clashes broke out between the Kukis and Meitei communities on May 3. Visuals of thousands of Kukis making a beeline to the airport has surfaced, who preparing to leave the conflict-hit state fearing the further breakdown of law and order situation.




https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T06:56:58Z,UCg1nNKwJIeVUhxbtmqfVmgg
o0scqSs06mQ,"Dhubri Forest Range Officer accused of seizing vehicles without proper documents, demanding money.","#assam #forestranger #corruption 


A group of truck drivers have lodged complaint against a Forest Range officer and forest guards for illegally seizing vehicles transporting sand, gravel and stones without proper documents or challan copy.




https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T06:18:46Z,UCg1nNKwJIeVUhxbtmqfVmgg
FLFwOsSzptU,Sai Pallavi is a popular South Indian actor who has won the hearts of millions of fans.,"Sai Pallavi is a popular South Indian actor who has won the hearts of millions of fans across the country. She is known for her natural beauty, talent, and simplicity.

#saipallavi #birthday #tamilactress #pushparaj #nomakeup #southindian

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T06:06:55Z,UCg1nNKwJIeVUhxbtmqfVmgg
Xc2YJ-Tnm98,Tiger Shroff and Akshay Kumar return from the shoot of their upcoming movie Bade Miyan Chote Miyan,"#WATCH: Tiger Shroff and Akshay Kumar return from the shoot of their upcoming movie Bade Miyan Chote Miyan

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T06:03:53Z,UCg1nNKwJIeVUhxbtmqfVmgg
yMAtuHgGu74,Assam: Panchayat members accused of collecting money from poor families under PMAY scheme,"Residents at Majpara village in North Salmara, Assam have accused the panchayat members of looting the poor families in the name of providing government houses under the centrally sponsored scheme Pradhan Mantri Awas Yojana (PMAY).  

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-09T03:21:17Z,UCg1nNKwJIeVUhxbtmqfVmgg
MgvYNmOHHfw,"Arunachal: Proposed three-day bandh in Itanagar Capital Region is Illegal, says Deputy Commissioner","Deputy Commissioner of Itanagar capital region, Talo Potom, on May 8 termed the proposed three-day band call by a group of individuals as  ""illegal "".

He said that 144 CrPC will be enforced with effect from 10PM of 9 May and an order has been passed directing licence holders to surrender Arms.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-08T16:28:14Z,UCg1nNKwJIeVUhxbtmqfVmgg
xVG8HDXju4U,Assam:  Woman cuts off attacker's genitals in self-defense in Morigaon,"A young woman in Assam's Morigaon district resorted to self-defense and cut off the genitals of a man who allegedly attempted to rape her on May 8. The incident took place in Baralimari village under Boragaon police station limits, where the accused, Usman Ali, a tantrik from Dhula village in Darrang district, had come to perform bejali.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-08T16:11:14Z,UCg1nNKwJIeVUhxbtmqfVmgg
_sTn31_DmFk,"Manipur CM orders high-level probe, over 1,000 arms looted by miscreants","Manipur Chief Minister N Biren Singh on May 8 said that around 1041 arms which were looted by the miscreants in the violence.

He said this while speaking during a press conference about the violence in Manipur.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-08T15:48:46Z,UCg1nNKwJIeVUhxbtmqfVmgg
fII_0Lr4Eck,Assam: Dead body of missing woman found in Chwulkhowa river in Barpeta,"In a tragic incident, the dead body of a woman was found floating in the Chwulkhowa river in Gandhinagar, Barpeta. The woman has been identified as Kaushalya Horizon, a resident of Gandhinagar and wife of Ramchandra Horizon. She had gone missing since May 7 noon from her residence.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-08T12:41:18Z,UCg1nNKwJIeVUhxbtmqfVmgg
mT5s2-8c5QQ,"Death toll rises to 65, confusion surrounds as Security Advisor reports only 37 verified deaths","In the aftermath of the recent violence in Manipur, the death toll continues to rise. While media reports suggested that the death toll had reached 65, the security advisor to the Manipur government, Kuldeep Singh, addressed the media on May 8 and stated that only 37 deaths had been verified so far.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-08T12:13:03Z,UCg1nNKwJIeVUhxbtmqfVmgg
M7ZgSBiBiaI,"LIVE| Assam CM Himanta Biswa Sarma addressing from Janata Bhawan, Dispur","LIVE| Assam CM Himanta Biswa Sarma addressing from Janata Bhawan, Dispur",2023-05-08T10:56:24Z,UCg1nNKwJIeVUhxbtmqfVmgg
390m-ALqbWU,"Assam: Police recover Eight kg of ganja in Tinsukia, two held","Assam Police on May 8 apprehended two youths and recovered eight kg of ganja in Tinsukia district of the state, said a police official.

As per the official, the two youths, identified as Himanta Mesh and Ganeshwar Mesh, were arrested during a special operation by the police.

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-08T10:41:26Z,UCg1nNKwJIeVUhxbtmqfVmgg
s4MZ0LVo7-8,#WATCH: The video of former Lok Sabha MP riding a scooter with a delivery boy in Bengaluru on May 7.,"#watch #rahulgandhi #karnatakaassemblyelection2023 

The video of former Lok Sabha MP riding a scooter with a delivery boy in Bengaluru on May 7, has gone viral on social media.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-08T10:36:51Z,UCg1nNKwJIeVUhxbtmqfVmgg
mOmFOzg6cT0,Manipur Violence: Tourists stuck in conflict-hit state wishes for safe evacuation,"Tourists from Delhi narrate scary ordeal of being stuck in conflict-hit Manipur

https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-08T09:53:42Z,UCg1nNKwJIeVUhxbtmqfVmgg
TFmI0hRqugc,Manipur Violence: Tourists narrate ordeal of being stuck in conflict-hit Manipur,"#manipur #manipurburning 
Tourists from Mumbai narrate horrific experience of being stuck in violence-hit Manipur


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-08T09:30:06Z,UCg1nNKwJIeVUhxbtmqfVmgg
t3ShYE3lWTI,"#WATCH: A dark, cloaked figure was spotted at Charles III coronation ceremony. #kingcharles #viral","The grand coronation ceremony of Charles III was held on May 6. It was attended by guests from all over the World. 

However, it took a dark turn after a dark, cloaked figure was spotted wandering in the passage.

#kingcharles #coronation #grimreaper #viral #viralreels #viralshorts",2023-05-08T09:22:57Z,UCg1nNKwJIeVUhxbtmqfVmgg
9zY7u4i18A4,#WATCH: SKM joined the ongoing wrestler’s protest at Jantar Mantar on May 8.,"#wrestlerprotest #jantarmantar #watch 


A farmer’s organisation, Samyukta Kisan Morcha (SKM), was at the forefront during the anti-farm law protests and joined the ongoing wrestler’s protest at Jantar Mantar on May 8. They have also announced that they will be holding nationwide demonstrations o show solidarity with the wrestlers.


https://www.facebook.com/IndiaTodayNE/?ref
https://twitter.com/IndiaTodayNE
https://www.instagram.com/indiatodayne/
https://www.indiatodayne.in/",2023-05-08T08:55:33Z,UCg1nNKwJIeVUhxbtmqfVmgg
